type,cycle,value
F02,324,2.821781921
F02,324,2.820775604
F02,324,2.819288381
F02,324,2.820508067
F02,324,2.819673411
F02,324,2.822489929
F02,324,2.821851349
F02,324,2.81894989
F02,324,2.819147746
F02,324,2.819222005
F02,324,2.820447795
F02,324,2.819327037
F02,324,2.821372223
F02,324,2.823134359
F02,324,2.820638021
F02,324,2.821344503
F02,324,2.821045939
F02,324,2.820093791
F02,324,2.822001394
F02,324,2.823882548
F02,324,2.819670359
F02,324,2.820769246
F02,324,2.821802012
F02,324,2.822692362
F02,324,2.820812734
F02,324,2.823131307
F02,324,2.821121724
F02,324,2.821403249
F02,324,2.824057261
F02,324,2.82263209
F02,324,2.820713806
F02,324,2.821434021
F02,324,2.822894796
F02,324,2.822752635
F02,324,2.821342723
F02,324,2.821634928
F02,324,2.821941121
F02,324,2.821372223
F02,324,2.822556305
F02,324,2.822608948
F02,324,2.822653707
F02,324,2.821817525
F02,324,2.821469625
F02,324,2.820426178
F02,324,2.821529897
F02,324,2.823602804
F02,324,2.821883901
F02,324,2.819974772
F02,324,2.819330088
F02,325,2.822782135
F02,325,2.821050771
F02,325,2.822226969
F02,325,2.822782135
F02,325,2.822845459
F02,325,2.823125203
F02,325,2.822931925
F02,325,2.822259521
F02,325,2.822944387
F02,325,2.824012502
F02,325,2.825706736
F02,325,2.834522502
F02,325,2.847549184
F02,325,2.847145844
F02,325,2.831172689
F02,325,2.818758138
F02,325,2.803077443
F02,325,2.800862122
F02,325,2.806450399
F02,325,2.809769185
F02,325,2.815807343
F02,325,2.822310638
F02,325,2.823072561
F02,325,2.821795654
F02,325,2.822884115
F02,325,2.82317632
F02,325,2.819088999
F02,325,2.815678914
F02,325,2.810842133
F02,325,2.802446747
F02,325,2.805934143
F02,325,2.819269816
F02,325,2.823418935
F02,325,2.828322347
F02,325,2.827070109
F02,325,2.826274109
F02,325,2.84569575
F02,325,2.839813995
F02,325,2.820022837
F02,325,2.812393951
F02,325,2.82235082
F02,325,2.824839528
F02,325,2.817063904
F02,325,2.817144267
F02,325,2.818422699
F02,325,2.819617716
F02,325,2.819860331
F02,325,2.823233287
F02,325,2.823786672
F02,325,2.819246674
F02,325,2.82029012
F02,325,2.820817312
F02,325,2.820252991
F02,325,2.819235992
F02,325,2.821084595
F02,325,2.820800273
F02,325,2.823067983
F02,325,2.824912262
F02,325,2.822989146
F02,325,2.818280538
F02,325,2.818776703
F02,325,2.819750722
F02,325,2.82103068
F02,325,2.821217601
F02,325,2.820787811
F02,325,2.820648702
F02,325,2.820933278
F02,325,2.821599579
F02,325,2.82058843
F02,325,2.820557658
F02,325,2.822288767
F02,325,2.824154663
F02,325,2.820218913
F02,325,2.817977651
F02,325,2.820182037
F02,325,2.819470978
F02,325,2.818523153
F02,325,2.821568553
F02,325,2.818543243
F02,325,2.819671885
F02,325,2.82158254
F02,325,2.820047506
F02,325,2.820515951
F02,325,2.821214549
F02,325,2.820460256
F02,325,2.820806376
F02,325,2.821378326
F02,325,2.821763357
F02,325,2.819712067
F02,325,2.819458516
F02,325,2.820928446
F02,325,2.820903778
F02,325,2.81988678
F02,325,2.82240626
F02,325,2.821341197
F02,325,2.821225484
F02,325,2.820659637
F02,325,2.820509593
F02,325,2.820338186
F02,325,2.822128042
F02,325,2.822896322
F02,325,2.822194672
F02,325,2.826533763
F02,325,2.819953156
F02,325,2.817972819
F02,325,2.815949504
F02,325,2.819835663
F02,325,2.822780355
F02,325,2.820693715
F02,325,2.823060354
F02,325,2.818487803
F02,325,2.820540619
F02,325,2.822842407
F02,325,2.818697866
F02,325,2.822148132
F02,325,2.826274109
F02,325,2.816332753
F02,325,2.8149587
F02,325,2.823697154
F02,325,2.821973419
F02,325,2.820086161
F02,325,2.822026062
F02,325,2.822138977
F02,326,2.821409353
F02,326,2.819685618
F02,326,2.822461955
F02,326,2.823099009
F02,326,2.822508494
F02,326,2.82183431
F02,326,2.820670319
F02,326,2.820562236
F02,326,2.82308197
F02,326,2.821219126
F02,326,2.820840454
F02,326,2.822165171
F02,326,2.821831258
F02,326,2.821463521
F02,326,2.822193146
F02,326,2.820571391
F02,326,2.821042887
F02,326,2.821279399
F02,326,2.822094218
F02,326,2.822765096
F02,326,2.822217814
F02,326,2.819834137
F02,326,2.824587504
F02,326,2.82517039
F02,326,2.813193258
F02,326,2.821047719
F02,326,2.818626912
F02,326,2.820919291
F02,326,2.822009023
F02,326,2.822403208
F02,326,2.822369385
F02,326,2.822608948
F02,326,2.821379852
F02,326,2.8207105
F02,326,2.822751109
F02,326,2.822107951
F02,326,2.82203064
F02,326,2.824825541
F02,326,2.824395752
F02,326,2.819937642
F02,326,2.82148819
F02,326,2.822491455
F02,326,2.82374649
F02,326,2.819970194
F02,326,2.819715118
F02,326,2.821651967
F02,326,2.817925008
F02,326,2.820770772
F02,326,2.821738688
F02,326,2.81937027
F02,326,2.825456238
F02,326,2.817617289
F02,326,2.823006185
F02,326,2.818776703
F02,326,2.818997955
F02,326,2.820920817
F02,326,2.825532023
F02,326,2.822312164
F02,326,2.822489929
F02,326,2.822612
F02,326,2.820002492
F02,326,2.819758352
F02,326,2.81776123
F02,326,2.820155589
F02,326,2.824273682
F02,326,2.821713765
F02,326,2.820718384
F02,326,2.819976298
F02,326,2.817087301
F02,326,2.8194369
F02,326,2.82164739
F02,326,2.820597839
F02,326,2.818133799
F02,326,2.820630137
F02,326,2.821730804
F02,326,2.820121765
F02,326,2.821755473
F02,326,2.820766195
F02,326,2.820433807
F02,326,2.821466573
F02,326,2.820606995
F02,326,2.820301056
F02,326,2.820501963
F02,326,2.820982615
F02,326,2.822106425
F02,326,2.825578308
F02,326,2.824357096
F02,326,2.819282277
F02,326,2.819347127
F02,326,2.818633016
F02,326,2.819765981
F02,326,2.820794169
F02,326,2.820358276
F02,326,2.821087901
F02,326,2.82106781
F02,326,2.819628652
F02,326,2.821409353
F02,326,2.8204216
F02,326,2.81917394
F02,326,2.821070862
F02,326,2.821789551
F02,326,2.820426178
F02,326,2.819506327
F02,326,2.819478607
F02,326,2.818204753
F02,326,2.821531423
F02,326,2.82244339
F02,326,2.821016693
F02,326,2.820014954
F02,326,2.820967102
F02,326,2.820282491
F02,326,2.820763143
F02,326,2.820597839
F02,326,2.81969045
F02,326,2.818858592
F02,326,2.821242269
F02,326,2.820121765
F02,326,2.820466359
F02,326,2.820835876
F02,326,2.820817312
F02,326,2.820119985
F02,326,2.820399984
F02,326,2.820311737
F02,327,2.820517476
F02,327,2.826165771
F02,327,2.819309998
F02,327,2.822928874
F02,327,2.823459117
F02,327,2.819636281
F02,327,2.818609873
F02,327,2.820005798
F02,327,2.826076253
F02,327,2.819980876
F02,327,2.822329203
F02,327,2.82310969
F02,327,2.820970408
F02,327,2.819129181
F02,327,2.820254517
F02,327,2.82211736
F02,327,2.821148173
F02,327,2.822465007
F02,327,2.823707835
F02,327,2.821094004
F02,327,2.820420074
F02,327,2.821015167
F02,327,2.819497172
F02,327,2.820631663
F02,327,2.822605896
F02,327,2.820962524
F02,327,2.820268504
F02,327,2.82171224
F02,327,2.823981476
F02,327,2.8239151
F02,327,2.824018606
F02,327,2.818268077
F02,327,2.819705709
F02,327,2.822984568
F02,327,2.821036784
F02,327,2.818291473
F02,327,2.818101247
F02,327,2.820627085
F02,327,2.820624034
F02,327,2.820718384
F02,327,2.816952769
F02,327,2.822584025
F02,327,2.82100118
F02,327,2.822278086
F02,327,2.821797434
F02,327,2.821936544
F02,327,2.821152751
F02,327,2.821682994
F02,327,2.822345988
F02,327,2.819803111
F02,327,2.821458689
F02,327,2.821270243
F02,327,2.818240356
F02,327,2.820625559
F02,327,2.821233114
F02,327,2.822474416
F02,327,2.822534688
F02,327,2.819557444
F02,327,2.818951416
F02,327,2.820178731
F02,327,2.820452372
F02,327,2.820137024
F02,327,2.821424866
F02,327,2.822176107
F02,327,2.819169362
F02,327,2.816778056
F02,327,2.822754161
F02,327,2.822279612
F02,327,2.813125356
F02,327,2.826394653
F02,327,2.822347514
F02,327,2.820509593
F02,327,2.820769246
F02,327,2.820971934
F02,327,2.820092265
F02,327,2.814841207
F02,327,2.826201375
F02,327,2.81984024
F02,327,2.824493154
F02,327,2.823199463
F02,327,2.818464406
F02,327,2.81969045
F02,327,2.821271769
F02,327,2.818247986
F02,327,2.817496745
F02,327,2.82279129
F02,327,2.819249725
F02,327,2.821686045
F02,327,2.819124603
F02,327,2.818534088
F02,327,2.82379303
F02,327,2.821597799
F02,327,2.818682353
F02,327,2.815355937
F02,327,2.821930186
F02,327,2.820208232
F02,327,2.820033518
F02,327,2.822571818
F02,327,2.823112742
F02,327,2.819874318
F02,327,2.81859436
F02,327,2.819514211
F02,327,2.816108704
F02,327,2.819868215
F02,327,2.818934377
F02,327,2.81908137
F02,327,2.8173762
F02,327,2.822666168
F02,327,2.817346954
F02,327,2.818092092
F02,327,2.817441305
F02,327,2.817441305
F02,327,2.820064545
F02,327,2.819486237
F02,327,2.81994222
F02,327,2.820600891
F02,327,2.819705709
F02,327,2.820109304
F02,327,2.818459829
F02,327,2.822952016
F02,327,2.825314077
F02,327,2.820214335
F02,327,2.81468811
F02,328,2.822731018
F02,328,2.823094177
F02,328,2.823700205
F02,328,2.823115794
F02,328,2.82385025
F02,328,2.823545583
F02,328,2.822329203
F02,328,2.822870127
F02,328,2.822497559
F02,328,2.822554779
F02,328,2.822584025
F02,328,2.823234812
F02,328,2.822710927
F02,328,2.821767934
F02,328,2.822689311
F02,328,2.82202301
F02,328,2.822046153
F02,328,2.823357137
F02,328,2.821777344
F02,328,2.822173055
F02,328,2.823255157
F02,328,2.823049418
F02,328,2.823955282
F02,328,2.823503876
F02,328,2.824776204
F02,328,2.82131958
F02,328,2.822964478
F02,328,2.822887166
F02,328,2.823367818
F02,328,2.822349294
F02,328,2.823509979
F02,328,2.822412618
F02,328,2.821924082
F02,328,2.821086121
F02,328,2.823704783
F02,328,2.824844106
F02,328,2.825771586
F02,328,2.822649129
F02,328,2.819797007
F02,328,2.818513997
F02,328,2.81931483
F02,328,2.821155802
F02,328,2.823273468
F02,328,2.823677063
F02,328,2.822107951
F02,328,2.822067769
F02,328,2.821480306
F02,328,2.821260834
F02,328,2.820061239
F02,328,2.821576182
F02,328,2.821839142
F02,328,2.822381592
F02,328,2.823811595
F02,328,2.821140289
F02,328,2.821007284
F02,328,2.821631877
F02,328,2.820086161
F02,328,2.819804637
F02,328,2.820625559
F02,328,2.820608521
F02,328,2.821396891
F02,328,2.819537354
F02,328,2.820653534
F02,328,2.819679515
F02,328,2.820440165
F02,328,2.821607208
F02,328,2.820923869
F02,328,2.820699819
F02,328,2.820376587
F02,328,2.820104726
F02,328,2.820194244
F02,328,2.820693715
F02,328,2.820619456
F02,328,2.817373149
F02,328,2.818667094
F02,328,2.822200775
F02,328,2.821200562
F02,328,2.820817312
F02,328,2.822560883
F02,328,2.822239431
F02,328,2.821984355
F02,328,2.820724487
F02,328,2.819368744
F02,328,2.814304606
F02,328,2.818085734
F02,328,2.82029775
F02,328,2.820093791
F02,328,2.818170929
F02,328,2.821724701
F02,328,2.823449707
F02,328,2.821472677
F02,328,2.821250153
F02,328,2.819858805
F02,328,2.819087474
F02,328,2.818427531
F02,328,2.819872793
F02,328,2.821783447
F02,328,2.821673584
F02,328,2.817464447
F02,328,2.822752635
F02,328,2.819722748
F02,328,2.823064931
F02,328,2.821596273
F02,328,2.811650594
F02,328,2.810845184
F02,328,2.827997589
F02,328,2.817130534
F02,328,2.821792603
F02,328,2.817158254
F02,328,2.823403422
F02,328,2.820834351
F02,328,2.819379679
F02,328,2.820014954
F02,328,2.820614878
F02,328,2.816054535
F02,328,2.82019577
F02,328,2.821886953
F02,328,2.822010549
F02,328,2.8155955
F02,328,2.821557617
F02,328,2.817437998
F02,328,2.819322459
F02,328,2.817849223
F02,329,2.822961426
F02,329,2.821403249
F02,329,2.822992198
F02,329,2.823970795
F02,329,2.823612213
F02,329,2.822811381
F02,329,2.822307332
F02,329,2.821792603
F02,329,2.822896322
F02,329,2.823140717
F02,329,2.822644552
F02,329,2.820821889
F02,329,2.822557831
F02,329,2.82414856
F02,329,2.824925995
F02,329,2.824643199
F02,329,2.822240957
F02,329,2.819073486
F02,329,2.818146006
F02,329,2.823537954
F02,329,2.823697154
F02,329,2.819608307
F02,329,2.821805064
F02,329,2.820651754
F02,329,2.818510946
F02,329,2.817892456
F02,329,2.817993164
F02,329,2.820095317
F02,329,2.822789764
F02,329,2.819920603
F02,329,2.818786112
F02,329,2.822534688
F02,329,2.821709188
F02,329,2.821449534
F02,329,2.820427704
F02,329,2.820910136
F02,329,2.820268504
F02,329,2.821180471
F02,329,2.820515951
F02,329,2.819371796
F02,329,2.818379466
F02,329,2.820246887
F02,329,2.819345601
F02,329,2.820664215
F02,329,2.818297577
F02,329,2.820118459
F02,329,2.819467672
F02,329,2.82036438
F02,329,2.818333181
F02,329,2.819385783
F02,329,2.820483398
F02,329,2.820696767
F02,329,2.820200602
F02,329,2.821964264
F02,329,2.819699605
F02,329,2.820744578
F02,329,2.818906657
F02,329,2.818489329
F02,329,2.818937429
F02,329,2.820992025
F02,329,2.819759878
F02,329,2.819852702
F02,329,2.817738088
F02,329,2.820025889
F02,329,2.818104299
F02,329,2.819226583
F02,329,2.817907969
F02,329,2.818146006
F02,329,2.818759664
F02,329,2.819593048
F02,329,2.819319407
F02,329,2.820152537
F02,329,2.819599152
F02,329,2.818866475
F02,329,2.818858592
F02,329,2.819449107
F02,329,2.818687185
F02,329,2.820475515
F02,329,2.820505015
F02,329,2.819524892
F02,329,2.82100118
F02,329,2.819408925
F02,329,2.819977824
F02,329,2.820005798
F02,329,2.820237478
F02,329,2.818609873
F02,329,2.818716431
F02,329,2.820891571
F02,329,2.81947403
F02,329,2.820005798
F02,329,2.820981089
F02,329,2.819810994
F02,329,2.820375061
F02,329,2.820984141
F02,329,2.818565114
F02,329,2.816713206
F02,329,2.820981089
F02,329,2.821106211
F02,329,2.820404561
F02,329,2.819259135
F02,329,2.81879069
F02,329,2.820217387
F02,329,2.823135885
F02,329,2.819642385
F02,329,2.819713593
F02,329,2.818985494
F02,329,2.813683319
F02,329,2.809775543
F02,329,2.817331441
F02,329,2.825569153
F02,329,2.827884674
F02,329,2.823321533
F02,329,2.8161026
F02,329,2.818075053
F02,329,2.820246887
F02,329,2.821777344
F02,329,2.819735209
F02,329,2.820670319
F02,329,2.82142156
F02,329,2.821868388
F02,329,2.820571391
F02,329,2.819579061
F02,329,2.821035258
F02,330,2.82078476
F02,330,2.821256256
F02,330,2.821955109
F02,330,2.821935018
F02,330,2.821865336
F02,330,2.822497559
F02,330,2.82131958
F02,330,2.820712026
F02,330,2.821381378
F02,330,2.821888479
F02,330,2.820475515
F02,330,2.822678375
F02,330,2.821075439
F02,330,2.819571431
F02,330,2.819784546
F02,330,2.8208697
F02,330,2.819555918
F02,330,2.82151591
F02,330,2.820967102
F02,330,2.82097346
F02,330,2.821424866
F02,330,2.821120199
F02,330,2.819670359
F02,330,2.819821676
F02,330,2.819507853
F02,330,2.818453725
F02,330,2.819994863
F02,330,2.819895935
F02,330,2.820738475
F02,330,2.818306732
F02,330,2.820517476
F02,330,2.819834137
F02,330,2.820218913
F02,330,2.820831299
F02,330,2.820642598
F02,330,2.818651581
F02,330,2.818860372
F02,330,2.82122701
F02,330,2.820962524
F02,330,2.822225444
F02,330,2.821839142
F02,330,2.820880636
F02,330,2.819691976
F02,330,2.821372223
F02,330,2.8197553
F02,330,2.820970408
F02,330,2.820455424
F02,330,2.821463521
F02,330,2.819282277
F02,330,2.820245361
F02,330,2.81908137
F02,330,2.820056661
F02,330,2.81969045
F02,330,2.820356496
F02,330,2.817980703
F02,330,2.819095103
F02,330,2.819084422
F02,330,2.818532562
F02,330,2.817969767
F02,330,2.819102987
F02,330,2.819232686
F02,330,2.819382731
F02,330,2.819875844
F02,330,2.820511119
F02,330,2.819137065
F02,330,2.819364166
F02,330,2.817465973
F02,330,2.819682566
F02,330,2.819869741
F02,330,2.819214122
F02,330,2.820056661
F02,330,2.819554392
F02,330,2.819129181
F02,330,2.81952947
F02,330,2.816557058
F02,330,2.8178538
F02,330,2.819498698
F02,330,2.819645437
F02,330,2.818871053
F02,330,2.818449148
F02,330,2.818336233
F02,330,2.818680827
F02,330,2.819645437
F02,330,2.819687144
F02,330,2.816796621
F02,330,2.818161519
F02,330,2.817983754
F02,330,2.817802938
F02,330,2.81818161
F02,330,2.81792806
F02,330,2.816914113
F02,330,2.817503103
F02,330,2.818629964
F02,330,2.817351532
F02,330,2.81907196
F02,330,2.819158681
F02,330,2.817524719
F02,330,2.818402608
F02,330,2.819300842
F02,330,2.819113668
F02,330,2.818677775
F02,330,2.817229462
F02,330,2.819378153
F02,330,2.817813619
F02,330,2.820602417
F02,330,2.819976298
F02,330,2.818954468
F02,330,2.818929799
F02,330,2.819013214
F02,330,2.818373362
F02,330,2.819223531
F02,330,2.819928487
F02,330,2.81809667
F02,330,2.819645437
F02,330,2.818493907
F02,330,2.819288381
F02,330,2.820611572
F02,330,2.820741526
F02,330,2.822312164
F02,330,2.821486664
F02,330,2.818796794
F02,330,2.816110229
F02,330,2.81888504
F02,331,2.816210683
F02,331,2.818543243
F02,331,2.820903778
F02,331,2.82131958
F02,331,2.821471151
F02,331,2.818438212
F02,331,2.819452413
F02,331,2.819736735
F02,331,2.818568166
F02,331,2.81950175
F02,331,2.819762929
F02,331,2.818923696
F02,331,2.818741099
F02,331,2.819917552
F02,331,2.819127655
F02,331,2.820569865
F02,331,2.820271556
F02,331,2.819483185
F02,331,2.819831085
F02,331,2.820636495
F02,331,2.822279612
F02,331,2.819582113
F02,331,2.810389201
F02,331,2.812893422
F02,331,2.825652568
F02,331,2.819294739
F02,331,2.814074453
F02,331,2.819322459
F02,331,2.822853088
F02,331,2.819104513
F02,331,2.819776917
F02,331,2.821763357
F02,331,2.819679515
F02,331,2.819401296
F02,331,2.819803111
F02,331,2.820736949
F02,331,2.82090683
F02,331,2.819327037
F02,331,2.819933065
F02,331,2.819940694
F02,331,2.81866862
F02,331,2.817792002
F02,331,2.820206706
F02,331,2.819610087
F02,331,2.819710541
F02,331,2.819254557
F02,331,2.818727366
F02,331,2.819764455
F02,331,2.820783234
F02,331,2.821690623
F02,331,2.819787852
F02,331,2.81974589
F02,331,2.820042928
F02,331,2.819106038
F02,331,2.817467499
F02,331,2.817367045
F02,331,2.816462708
F02,331,2.816467285
F02,331,2.817207845
F02,331,2.819190979
F02,331,2.817472076
F02,331,2.81947403
F02,331,2.819201914
F02,331,2.819262187
F02,331,2.818793742
F02,331,2.819209544
F02,331,2.819480133
F02,331,2.819722748
F02,331,2.819948578
F02,331,2.819806417
F02,331,2.817736308
F02,331,2.818224843
F02,331,2.818130493
F02,331,2.817464447
F02,331,2.81764679
F02,331,2.819048818
F02,331,2.818113708
F02,331,2.818784587
F02,331,2.819226583
F02,331,2.82187144
F02,331,2.816719309
F02,331,2.81604538
F02,331,2.819450633
F02,331,2.820651754
F02,331,2.818540192
F02,331,2.819622294
F02,331,2.818365479
F02,331,2.818469238
F02,331,2.820616404
F02,331,2.820931753
F02,331,2.818394979
F02,331,2.818247986
F02,331,2.818736521
F02,331,2.818127441
F02,331,2.817331441
F02,331,2.819133759
F02,331,2.818545024
F02,331,2.817748769
F02,331,2.818292999
F02,331,2.820766195
F02,331,2.818781535
F02,331,2.818568166
F02,331,2.817622121
F02,331,2.818184662
F02,331,2.818717957
F02,331,2.81974589
F02,331,2.819732157
F02,331,2.81860199
F02,331,2.817158254
F02,331,2.817088826
F02,331,2.816512044
F02,331,2.819333394
F02,331,2.819084422
F02,331,2.817614237
F02,331,2.815360514
F02,331,2.817104085
F02,331,2.817363993
F02,331,2.817959086
F02,331,2.818898773
F02,331,2.817878723
F02,331,2.817166138
F02,331,2.819834137
F02,331,2.81888504
F02,332,2.819460042
F02,332,2.81850942
F02,332,2.819514211
F02,332,2.820389048
F02,332,2.819453939
F02,332,2.821372223
F02,332,2.820280965
F02,332,2.818711853
F02,332,2.818954468
F02,332,2.81902415
F02,332,2.820857493
F02,332,2.822842407
F02,332,2.820708974
F02,332,2.81859436
F02,332,2.81984024
F02,332,2.820116933
F02,332,2.819534302
F02,332,2.81876119
F02,332,2.820375061
F02,332,2.820336405
F02,332,2.819704183
F02,332,2.8205513
F02,332,2.820067596
F02,332,2.820161947
F02,332,2.820413717
F02,332,2.819795481
F02,332,2.819860331
F02,332,2.819169362
F02,332,2.819008636
F02,332,2.820211283
F02,332,2.820477295
F02,332,2.821917979
F02,332,2.817923482
F02,332,2.817846171
F02,332,2.820194244
F02,332,2.819881948
F02,332,2.820113881
F02,332,2.819549815
F02,332,2.820049032
F02,332,2.819739787
F02,332,2.820661163
F02,332,2.818955994
F02,332,2.819800059
F02,332,2.819576009
F02,332,2.819425964
F02,332,2.818000793
F02,332,2.818200175
F02,332,2.819888306
F02,332,2.820622508
F02,332,2.822137451
F02,332,2.823018646
F02,332,2.818744405
F02,332,2.82340037
F02,332,2.82011083
F02,332,2.820579274
F02,332,2.819161733
F02,332,2.818545024
F02,332,2.818099721
F02,332,2.817693075
F02,332,2.820336405
F02,332,2.819637807
F02,332,2.816969808
F02,332,2.819042714
F02,332,2.817516836
F02,332,2.815512085
F02,332,2.816598765
F02,332,2.816830699
F02,332,2.826873779
F02,332,2.823509979
F02,332,2.824341838
F02,332,2.822502136
F02,332,2.821161906
F02,332,2.815457916
F02,332,2.811057027
F02,332,2.812955221
F02,332,2.823656972
F02,332,2.819552867
F02,332,2.816761017
F02,332,2.817762756
F02,332,2.820215861
F02,332,2.825119273
