type,cycle,v1,v2,v7,v16,v17,v18,v21,v22,v23,v24,v25,v46,v47,v52,v53,v99
N02,955,3.0692024,3.069355767,3.0602849,3.0681577,3.069496633,3.0691546,3.067876933,3.0712425,3.0710851,3.0747477,3.077495567,3.0640419,3.0641609,3.0654823,3.0665283,3.0525899
N02,956,3.074132767,3.078470333,3.090199,3.096813433,3.098905667,3.103108967,3.102632633,3.103246033,3.106837433,3.1089185,3.109622433,3.132592,3.134070567,3.131046033,3.134663367,3.122211933
N02,957,2.9990285,3.001024867,3.009079733,2.979811833,2.984230267,2.988313267,2.983987933,2.9801694,2.9833801,2.983936033,2.980367767,2.980207567,2.9804227,2.9746938,2.9757535,2.916308833
N02,958,3.018397267,3.0152425,3.0192174,3.0200373,3.019130933,3.0238711,3.019696533,3.019970433,3.021158833,3.021006767,3.023109933,2.9954249,2.9984507,2.998608133,3.000504533,3.006743867
N02,959,2.839650467,2.836619033,2.831292967,2.816479467,2.815515633,2.816226167,2.826150233,2.825113667,2.8208089,2.8195302,2.817646,2.8509229,2.855485267,2.883264667,2.8767077,2.8974482
N02,960,3.069076533,3.067714167,3.063473733,3.055715933,3.058460967,3.057082367,3.0569496,3.058596533,3.059220867,3.058059933,3.058800733,3.076990233,3.074350467,3.0730265,3.0793261,3.076357767
N02,961,3.152855933,3.157195,3.1570882,3.161644733,3.165924833,3.162096633,3.161361433,3.164281967,3.1630755,3.161045067,3.1636383,3.167851233,3.172366833,3.164993767,3.1618502,3.166538233
N02,962,2.221563967,2.2142649,2.104708967,2.110941567,2.108468733,2.109747567,2.096986767,2.088334767,2.081335433,2.072074233,2.069352333,2.0760531,2.0745005,2.0549498,2.056509267,2.065958133
N02,963,2.887446333,2.8947891,2.9093109,2.9043818,2.9044324,2.9072652,2.912147767,2.912867967,2.913537567,2.911172967,2.906375367,2.924536367,2.924132267,2.9265284,2.928650633,2.885671733
N02,964,2.966240433,2.9702891,2.9859802,2.991656733,2.992682367,2.994903033,3.011771633,3.008534733,3.008005,3.010839333,3.013392633,3.009789,3.012037133,2.970417767,2.968839233,2.9679644
N02,965,2.9338633,2.922931667,2.918273667,2.8867233,2.891767367,2.894471467,2.911351,2.914919,2.914185067,2.9112236,2.907170867,2.8744443,2.869916533,2.869382467,2.8757136,2.872817733
N02,966,3.1565951,3.157864367,3.1388369,3.1523206,3.156762167,3.1602839,3.162402067,3.167867767,3.174066133,3.176957933,3.179730467,3.231202433,3.227655,3.224720733,3.2212458,3.207337433
N02,967,3.149506867,3.1240537,3.102477767,3.136714667,3.1347211,3.1296768,3.121419267,3.124326067,3.126201867,3.1240112,3.123834467,3.154333233,3.1488154,3.147686,3.1532201,3.139506267
N02,968,3.163993067,3.157266233,3.164932233,3.161607867,3.1661097,3.169891333,3.175337967,3.1771741,3.177327467,3.178970567,3.181828033,3.157963033,3.153162633,3.151874267,3.1516291,3.164884433
N02,969,3.034382367,3.0326805,3.0368291,3.0306788,3.0362747,3.040698467,3.0389666,3.0383626,3.0355779,3.028949467,3.028953533,3.0272832,3.0235041,3.037909433,3.0377548,3.029910767
N02,970,3.1414683,3.139965033,3.149851967,3.1554616,3.159154233,3.1557518,3.158587367,3.158338133,3.156005067,3.158855667,3.1573743,3.145671833,3.147791267,3.1491633,3.148250067,3.154281333
N02,971,2.947425067,2.9489545,2.951866633,2.961870033,2.962525933,2.966439033,2.969829033,2.9663953,2.965197233,2.966039267,2.967189267,2.9494021,2.951506533,2.943368,2.9365837,2.919722233
N02,972,3.1272766,3.129942567,3.107498667,3.147246267,3.168174467,3.1795593,3.155775167,3.154088333,3.157129133,3.158883133,3.159640233,3.295624267,3.2883621,3.292587533,3.293354267,3.080208067
N02,973,2.8328496,2.8289309,2.820981567,2.810982233,2.816154967,2.823403667,2.847489133,2.848552933,2.8491142,2.845314767,2.8413045,2.8393341,2.840129567,2.821069067,2.815893533,2.8862592
N02,974,2.837864933,2.8716512,2.952783933,2.898399833,2.900764433,2.909109467,2.9295077,2.928349533,2.9245595,2.919700367,2.917528767,2.906873567,2.909351833,2.912867967,2.9123367,2.9286631
N02,975,3.2724576,3.275934067,3.2737475,3.284375,3.2777659,3.2738159,3.279947133,3.2805702,3.2831525,3.279310333,3.278948967,3.287898,3.291178633,3.2826609,3.2959887,3.284563933
N02,976,2.9629819,2.966072067,2.956672667,2.990923033,2.991281633,2.986473067,2.980014533,2.977428167,2.9707054,2.964363333,2.967212667,2.946162667,2.945506767,2.941888167,2.926598333,2.984427367
N02,977,2.4743075,2.477803033,2.5382843,2.665383633,2.650581333,2.657272567,2.6568044,2.676505767,2.695912667,2.68902,2.684297667,2.701748133,2.672613,2.653612767,2.660005433,2.712889333
N02,978,2.932351667,2.932036567,2.932188667,2.9514684,2.956327533,2.9570737,2.9410774,2.939880867,2.936730167,2.932852667,2.937862633,2.9393346,2.943803633,2.946087367,2.940435267,2.979408
N01,979,3.052445984,3.050829824,3.054108938,3.053230286,3.053874969,3.052434031,3.052918498,3.052544912,3.053219859,3.051270549,3.05303243,3.051948293,3.052506002,3.05338618,3.051552582,3.051108551
N01,980,3.050043996,3.050465393,3.051071167,3.05131251,3.050060527,3.050411479,3.051850891,3.051129659,3.051354472,3.050996145,3.050838725,3.051954397,3.05133667,3.05080719,3.052008311,3.049670664
N01,981,3.051167043,3.050312551,3.052729543,3.051931763,3.053045909,3.051759338,3.052909342,3.052335103,3.053318787,3.050853729,3.051591492,3.051239014,3.051528422,3.050565847,3.052532959,3.051847839
N01,982,3.051222483,3.049720256,3.049342346,3.050867208,3.049240367,3.049927266,3.049625905,3.051660411,3.052528636,3.050171661,3.051372528,3.05008316,3.049681346,3.052894338,3.049363454,3.052269236
N01,983,3.051972198,3.053636678,3.051873271,3.051513418,3.051359049,3.049838765,3.05080719,3.051409912,3.051725006,3.052336629,3.052057648,3.051227061,3.050523885,3.051352946,3.053090922,3.068802643
N01,984,3.050817871,3.050398,3.050801341,3.051128133,3.049733734,3.050484975,3.050189463,3.04998703,3.04981308,3.049985504,3.050053151,3.048714193,3.052607981,3.056223043,3.052203115,3.050258636
N01,985,3.048774211,3.050739797,3.051242065,3.050180562,3.048487854,3.050483449,3.04985377,3.049624379,3.049079895,3.050466919,3.050553894,3.048526764,3.04907252,3.049688721,3.049399312,3.049040985
N01,986,3.050877635,3.050907644,3.050393422,3.050985718,3.050495402,3.047874451,3.051459503,3.051576487,3.050876363,3.049988556,3.049858093,3.049897257,3.049585215,3.049149068,3.04879659,3.048300425
N01,987,3.049445852,3.049882253,3.048714193,3.049988556,3.048979441,3.048490651,3.047913615,3.048594157,3.048669179,3.048190816,3.04905014,3.047441101,3.049107107,3.047820536,3.048682658,3.047745514
N01,988,3.050057475,3.048462168,3.049954224,3.057103221,3.061638641,3.063646189,3.051772817,3.04250234,3.041845703,3.034317271,3.034822591,3.056588745,3.056191508,3.047508748,3.049251048,3.047657013
N01,989,3.048730723,3.049363454,3.048505656,3.04837087,3.048594157,3.047676595,3.046811422,3.048922475,3.04774704,3.046914927,3.047979482,3.04688797,3.047427622,3.048072561,3.04774704,3.047928619
N01,990,3.048322805,3.049094899,3.046301778,3.04815038,3.047555288,3.047859446,3.049187978,3.047574615,3.049787649,3.04593277,3.044862366,3.056474813,3.046244812,3.041377767,3.04695104,3.04037323
N01,991,3.053398132,3.052594503,3.047591146,3.047234344,3.047285207,3.046580505,3.048873138,3.049477386,3.048870087,3.047639211,3.048052979,3.048717244,3.043034617,3.047091929,3.052189636,3.04815801
N01,992,3.047414144,3.047243245,3.046822103,3.04341685,3.0430631,3.04815038,3.046946462,3.04788208,3.046277618,3.049169922,3.049684143,3.04703776,3.049132538,3.044841258,3.04833196,3.045676422
N01,993,3.050012716,3.05006663,3.051072693,3.049985504,3.050337982,3.049585215,3.049913534,3.049648285,3.049330393,3.048975118,3.050458018,3.049526723,3.050990295,3.049280802,3.050115967,3.04854482
N01,994,3.068361918,3.062851715,3.063153076,3.049360402,3.046552022,3.051593018,3.047996012,3.049625905,3.046178691,3.046307627,3.052721914,3.048367818,3.049801127,3.049904633,3.048816172,0.01044904868
N01,995,3.048649597,3.048109945,3.047897085,3.047814433,3.048492177,3.047618103,3.048882039,3.04934082,3.047860972,3.049648285,3.048532867,3.048532867,3.048250834,3.048334757,3.048424784,3.048882039
N01,996,3.050832876,3.04961675,3.050601959,3.049516296,3.049025981,3.047800954,3.048376719,3.049949646,3.047328695,3.049901581,3.049937693,3.04826889,3.048253886,3.047442627,3.047523753,3.048792013
N01,997,1.801576996,1.179619471,0.01035458882,0.01066345692,0.01061847607,0.01077141046,0.01082688808,0.01075791677,0.01078190724,0.01087486744,0.01080439726,0.2911504745,0.4994042397,2.453073374,2.857400258,3.047886403
N01,998,3.04673055,3.044763438,3.047537231,3.057411957,3.052305094,3.049123383,3.049946594,3.053787994,3.054917145,3.052736918,3.050934601,3.052182261,3.047672017,3.047168223,3.047592672,3.046261342
N01,999,3.049852244,3.048540243,3.049181875,3.045609029,3.048069509,3.047394816,3.048049927,3.0483078,3.047875977,3.046472677,3.049454753,3.046895345,3.046543121,3.046567027,3.048538717,3.048301951
N01,1000,3.050787862,3.047717031,3.050783285,3.049319967,3.049871572,3.049712626,3.048490651,3.047363281,3.049913534,3.048496755,3.049211884,3.049105581,3.048108419,3.048363241,3.048694611,3.042503866
N01,1001,2.918509674,2.920098877,2.917989349,2.919178263,2.918151347,2.919742076,2.919003042,2.917530568,2.9205218,2.920485687,2.919628143,2.918995412,2.91963857,2.918764496,2.919935608,2.921313477
N01,1002,2.920133464,2.920776622,2.922348022,2.920596822,2.921416982,2.921007538,2.920332845,2.917965444,2.920074972,2.921653748,2.919941457,2.9211291,2.919284821,2.920754242,2.918956502,2.919586182
N01,1003,2.920940145,2.918978882,2.920824687,2.91913325,2.918804932,2.919433339,2.919203949,2.918831889,2.918094381,2.917407735,2.918170675,2.918954976,2.919765981,2.917458598,2.919202423,2.921542867
N01,1004,2.921521759,2.921052551,2.921679179,2.920440928,2.921288045,2.923201243,2.923511505,2.921821849,2.920620728,2.92056071,2.920377858,2.921824646,2.921940104,2.921668752,2.921644847,2.921550242
N01,1005,2.915603892,2.91544342,2.918241374,2.917119853,2.913468679,2.91688741,2.919611613,2.918811035,2.921096039,2.916923269,2.917550151,2.923824819,2.915154012,2.920430247,2.916770426,2.916010284
N01,1006,2.917341614,2.919592285,2.921221924,2.91762797,2.919949087,2.920260874,2.920391337,2.917548625,2.916932424,2.91741511,2.918172201,2.919458771,2.919334412,2.918781026,2.920449829,2.916918945
N01,1007,2.914278412,2.929715983,2.90871582,2.91164856,2.90493749,2.913121033,2.920158895,2.918713633,2.918926493,2.933464305,2.910798391,2.919517263,2.919242859,2.917430115,2.919942983,2.919041951
N01,1008,2.916845449,2.920328267,2.919287872,2.920685323,2.91933136,2.918951925,2.92117691,2.921599833,2.918914541,2.917899323,2.919115448,2.915891774,2.918026733,2.921064504,2.919728597,2.917218781
N01,1009,2.921186066,2.907454936,2.915495809,2.918110911,2.917508189,2.919469198,2.917313131,2.920173899,2.922034709,2.919772085,2.91927592,2.919485728,2.919070435,2.919944509,2.920739237,2.916864777
N01,1010,2.917356618,2.923048147,2.915097046,2.917783864,2.918524679,2.915068563,2.918427277,2.919313304,2.91940918,2.918732961,2.918869527,2.918104808,2.918446604,2.917695363,2.916675822,2.917254639
N01,1011,2.916668447,2.916143545,2.916628011,2.917403158,2.91526947,2.91901652,2.91758906,2.918518575,2.916567993,2.915135956,2.916725413,2.915014648,2.919878642,2.914323425,2.915019226,2.915692393
N01,1012,2.916596476,2.918317668,2.9180837,2.920131938,2.916265106,2.914879608,2.924685415,2.916623433,2.918958028,2.919154358,2.918535105,2.918496195,2.915384928,2.916407522,2.919020844,2.91717809
N01,1013,2.922019704,2.923225149,2.921896617,2.91948115,2.917726898,2.920180003,2.919151306,2.919617716,2.919545746,2.917046356,2.915977224,2.918028259,2.919454193,2.91832962,2.915668233,2.919410706
N01,1014,2.920802053,2.915098572,2.931529999,2.91359024,2.915275574,2.916647339,2.914612834,2.917701467,2.916182709,2.918098704,2.918178304,2.915377553,2.917077637,2.917290751,2.917751058,2.916654968
N01,1015,2.920392863,2.918406169,2.917362722,2.916364034,2.917188772,2.918157196,2.918917592,2.916978709,2.917175293,2.917370097,2.916635386,2.912696584,2.918400065,2.915569305,2.91804479,2.919008891
N01,1016,2.916166178,2.914516958,2.912045797,2.916628011,2.91478831,2.917935435,2.916783905,2.916855876,2.916971334,2.917167664,2.917433167,2.916113536,2.916190084,2.916566467,2.91664149,2.916394043
N01,1017,2.918269857,2.918464661,2.917452494,2.92151591,2.927795156,2.912964884,2.918569692,2.917629496,2.916557566,2.919329834,2.917040253,2.919151306,2.918160248,2.917502085,2.917298126,2.91769104
N01,1018,2.906474304,2.917079163,2.919719696,2.917314657,2.915359497,2.9181633,2.918563588,2.916744995,2.920034536,2.918403117,2.91862208,2.921448263,2.922448476,2.91597875,2.912450663,2.912813568
N01,1019,2.922167969,2.918388112,2.919335683,2.918148295,2.919686635,2.915947215,2.916978709,2.918457286,2.920108032,2.917166138,2.919802094,2.916747793,2.919523112,2.91778539,2.917098745,2.917326609
N01,1020,2.915301005,2.912384796,2.915317535,2.913726552,2.914455414,2.914959208,2.912542216,2.914450836,2.914536285,2.913498688,2.913593292,2.914695231,2.914560445,2.915749359,2.916867828,2.913143412
N01,1021,2.91709137,2.91612854,2.915257517,2.915232086,2.915737406,2.917026774,2.914260356,2.914548238,2.914345805,2.912978617,2.913821157,2.914644368,2.914995066,2.915437571,2.914134471,2.914564768
N01,1022,1.804289373,1.803511175,1.804385249,1.804362742,1.804550171,1.803730011,1.805739212,1.802509562,1.804011917,1.80551885,1.805505371,1.803974406,1.804602687,1.80372111,1.804782613,1.803808085
N01,1023,1.80545133,1.804661179,1.804677709,1.805317942,1.806254959,1.805836614,1.80376002,1.80487264,1.805466334,1.804566701,1.804620743,1.804880015,1.805665716,1.805317942,1.804908625,1.805322393
N01,1024,1.805677795,1.810847473,1.801684952,1.803892008,1.809944916,1.817246755,1.81143074,1.80547231,1.804335785,1.805004501,1.805611801,1.803769048,1.804509735,1.804674657,1.803506597,1.803763072
N01,1025,1.803757095,1.804682159,1.80365359,1.804058456,1.804178365,1.803302765,1.804784139,1.803478114,1.803443654,1.804346339,1.804274368,1.803430176,1.804301325,1.803167852,1.803801982,1.804182816
N01,1026,1.804196421,1.804485703,1.80349617,1.803517151,1.804070409,1.803787104,1.802930959,1.803884506,1.803888957,1.804079437,1.80306282,1.804046377,1.80405248,1.798363876,1.800774765,1.803250249
N01,1027,1.802825928,1.802121226,1.804218801,1.800846736,1.802870941,1.804601161,1.803992462,1.801325099,1.801720937,1.803061295,1.804719671,1.801178106,1.797084936,1.797587204,1.805515798,1.802708944
N01,1028,1.804244359,1.803691101,1.804344813,1.803391266,1.804089864,1.80442721,1.802758535,1.803082403,1.804373296,1.801695379,1.80244662,1.803773499,1.803166326,1.802575556,1.803370158,1.802977371
N01,1029,1.80463117,1.802329636,1.803715134,1.804196421,1.802737427,1.803661092,1.804751078,1.804440816,1.805072021,1.804140854,1.804208374,1.803385162,1.804461797,1.803803507,1.802828979,1.803775024
N01,1030,1.804229355,1.80384407,1.804977544,1.802995427,1.802736028,1.803596624,1.803664144,1.804455694,1.803611628,1.802259191,1.803739039,1.802758535,1.803698603,1.802827454,1.803638585,1.804089864
N01,1031,1.801812363,1.800221507,1.802963893,1.801767349,1.802672958,1.802539571,1.802918879,1.80217069,1.801068751,1.802789942,1.803346252,1.804191844,1.802674484,1.802367147,1.802382151,1.802499135
N01,1032,1.805004501,1.803718058,1.804233805,1.802619044,1.802431615,1.802980423,1.802155685,1.803182856,1.804137929,1.802641551,1.802571106,1.804386775,1.80497907,1.802932358,1.804070409,1.803020859
N01,1033,1.803691101,1.804109446,1.803574117,1.803996913,1.80403595,1.804311879,1.803608576,1.804443741,1.803884506,1.803765996,1.803935496,1.803197734,1.803542582,1.802737427,1.80327123,1.802146784
N01,1034,1.802666982,1.80365359,1.803794479,1.803538132,1.802259191,1.802247238,1.802458572,1.802996826,1.803568141,1.802284622,1.80232811,1.802656555,1.803133265,1.80126063,1.801833344,1.802467601
N01,1035,1.803918966,1.803001404,1.804083888,1.803545634,1.802929433,1.802563604,1.803214264,1.802954865,1.803728612,1.804086939,1.802787018,1.803100332,1.802819951,1.803406143,1.803806559,1.802028275
N01,1036,1.801921844,1.802112198,1.802094269,1.803218842,1.803112284,1.802325185,1.802161789,1.800753784,1.802035777,1.80284996,1.802421061,1.802212652,1.802143733,1.802533595,1.802434667,1.800780869
N01,1037,1.805109533,1.804020945,1.803629557,1.804797618,1.804935582,1.804833603,1.803888957,1.804790115,1.804740651,1.805154419,1.804506683,1.804484304,1.804704666,1.804677709,1.804553223,1.802730052
N01,1038,1.806103516,1.805868149,1.806763331,1.804331334,1.804148356,1.805077998,1.805494817,1.805260976,1.805806732,1.80496699,1.804053879,1.805205409,1.805224991,1.804538218,1.805617778,1.804565175
N01,1039,1.805449804,1.805287933,1.804050954,1.805278905,1.804937108,1.805002975,1.805805206,1.804772059,1.804236857,1.805398814,1.805148443,1.804220327,1.80501798,1.804307302,1.804076385,1.803963979
N01,1040,1.802876918,1.80279452,1.804071935,1.805104955,1.803599675,1.803899511,1.804305776,1.805032984,1.805430349,1.803029887,1.802893448,1.804088465,1.804137929,1.803392665,1.804614639,1.804148356
N01,1041,1.803958003,1.805440776,1.802067312,1.805179977,1.804358292,1.804470698,1.804710642,1.804431788,1.804641724,1.804620743,1.804880015,1.802863439,1.802272669,1.803782527,1.805403392,1.80518748
N01,1042,2.326013167,2.314698767,2.317863967,2.317343633,2.318789133,2.3196332,2.31766,2.317282333,2.319931533,2.319324467,2.319318367,2.3162506,2.3169825,2.320996067,2.315294133,2.321075667
N01,1043,2.394424433,2.394173933,2.3970347,2.3921183,2.393649267,2.395760333,2.395308933,2.394724267,2.394352467,2.3946327,2.394847333,2.394067633,2.3964935,2.393010433,2.393173967,2.393319433
N01,1044,2.320254,2.324892933,2.322981233,2.323233267,2.323021933,2.322493967,2.322904967,2.323506133,2.324180833,2.321641,2.321283967,2.323443067,2.324020367,2.324645733,2.324557233,2.326007067
N01,1045,2.316091633,2.326650233,2.3147542,2.322630533,2.320859767,2.320867133,2.320970633,2.321294633,2.322335033,2.3223981,2.321225467,2.320718867,2.321006767,2.321826933,2.3204895,2.325828533
N01,1046,2.394788867,2.396445433,2.3967514,2.394664233,2.3945742,2.3940811,2.393475333,2.3934364,2.3935623,2.3937332,2.391103333,2.395589433,2.394890567,2.394136533,2.394082633,2.394121533
N01,1047,2.395221933,2.393826267,2.393794733,2.397615033,2.3957288,2.391082233,2.394270067,2.392949167,2.391553233,2.3918635,2.394141133,2.394088467,2.393632733,2.393959533,2.3946973,2.3928576
N01,1048,2.3950976,2.398007933,2.399811533,2.394372033,2.3971293,2.3937136,2.393758633,2.3950541,2.395433533,2.3957677,2.395619433,2.3947558,2.3949328,2.394671867,2.394890567,2.3928291
