serial,type,cycle,value_min,value_median,value_std_overall,rolling_mean_last15,rolling_std_last15,rolling_slope_last15,delta_from_roll_mean,diff1_mean,diff1_max,diff1_min,diff1_std,diff2_mean,diff2_max,diff2_min,diff2_std,num_peaks,mean_peak_prominence,mean_peak_width,zero_crossing_rate,lag1_autocorr,std_roll_mean15_series,range_roll_mean15_series,std_roll_std15_series,severity_score,severity_weighted_delta,severity_weighted_std,risk_weighted_trend
SN 011,F03,52,1.2338134765600002,1.2913769404083333,0.053489490950497307,1.2959794701453333,0.008346998613149774,-0.0018261269160118982,-0.012673348322000066,-0.0014092700212121217,0.010918172199999798,-0.035526148476666686,0.007004821285322333,-3.305541147222331e-05,0.017333348589999797,-0.013108571369999877,0.005341722819250615,3.0,0.02859882778666667,11.585403708752617,5.0,0.991728810506218,0.03493487121869928,0.18243270873999995,0.0172265107289324,3,-0.050693393288000266,0.020867496532874435,-0.007304507664047593
SN 043,N01,235,1.657695,1.6622862333333335,0.0016152659213406922,1.6617253999999997,0.0015086347366317602,-7.712880952380523e-05,-0.0005586666666661522,-1.5121212121211722e-05,0.004957833333333328,-0.00787646666666686,0.0023982821964666444,4.1494444444475e-06,0.010323433333333298,-0.010459166666666908,0.004161325463398003,35.0,0.002971967619047598,1.8813816569726676,65.0,-0.0960862746199169,0.00037180493389107227,0.0015475133333333613,0.0002960019412265407,0,-0.0005586666666661522,0.0015086347366317602,-7.712880952380523e-05
SN 011,N01,217,1.7776227315266666,1.8214012781766664,0.0053065484467546675,1.8214382425926665,0.0005065138230440094,-2.6271456666694864e-06,4.043580666746038e-06,0.00036214507972451776,0.022261428830000263,-0.012641779580000012,0.0031842359604254545,-0.00017865816747222502,0.013229370116666805,-0.016934458413333298,0.003303178763670807,3.0,0.008527798123333449,7.7372160801965455,21.0,0.8139562482242472,0.00101359468845236,0.00849647521977781,0.002045204377748517,0,4.043580666746038e-06,0.0005065138230440094,-2.6271456666694864e-06
SN 064,F05,11,3.784743499753333,3.7955718994116667,0.003523559572381647,3.7951292928046665,0.0026643965099755525,0.0004968661354047578,0.004209747315333523,6.275229548209764e-05,0.0072855631533337295,-0.00912806192999982,0.003336293004593376,-2.1370781805555665e-05,0.014421081543332548,-0.01184565225999945,0.005291908046080784,29.0,0.00496577997298858,2.5544208141216367,31.0,0.5510543463524161,0.00201136037954391,0.007851867675555457,0.0006552652881439419,3,0.016838989261334092,0.006660991274938881,0.0019874645416190313
SN 018,F02,205,2.94679438273,2.986105473835,0.007272744518448159,2.9855223761653336,0.0010918955148261327,6.441388773817787e-06,0.0006193372946663445,-0.00010696915553718911,0.020192972816666988,-0.03780466715333386,0.006123703479870469,0.00014194276597221758,0.04487838745000072,-0.033009592690001366,0.008160498714553719,15.0,0.009824795192666642,2.671979404567848,41.0,0.6439833309463845,0.0016086585665263293,0.008332231309778226,0.005527168279633819,2,0.0018580118839990334,0.0021837910296522655,1.932416632145336e-05
SN 044,N01,254,2.5577618666666666,2.564226516666667,0.0018610115843509438,2.563998631111111,0.0017692878558614757,8.860404761904686e-05,0.00045320222222189344,-1.567713498622833e-05,0.005571766666666811,-0.006353733333333,0.002581149621443581,-2.9474722222226173e-05,0.011855333333333551,-0.009507699999999009,0.004297899722693645,36.0,0.0032649796296296088,1.6239673017670515,60.0,0.041216188480080664,0.00046816464905845333,0.0018927711111116352,0.0003371910891275344,0,0.00045320222222189344,0.0017692878558614757,8.860404761904686e-05
SN 011,F03,108,1.77645403544,1.7819842656433336,0.002811094868761492,1.7780582258422222,0.000737959349406553,-0.00011087735490475687,-0.0016041904022221498,-7.865842707988894e-05,0.001991017660000205,-0.0018426259366668418,0.000673367376532535,-3.5169389722256026e-06,0.002751541140000091,-0.003147252403333578,0.001039267734787699,16.0,0.0013636032743750415,3.255258461279173,5.0,0.9708584404778996,0.0025840975490047735,0.0071463521320001,0.00019264517532250198,3,-0.006416761608888599,0.0018448983735163825,-0.0004435094196190275
SN 033,N01,333,2.3105906,2.32448895,0.0027929097755619164,2.3255710333333335,0.0008411927387879197,6.610416666668061e-05,0.0006608333333333327,-3.4575757575716534e-06,0.014311466666666384,-0.016059633333333156,0.0028963285069523934,0.00013186777777777584,0.02546666666666697,-0.023606099999999852,0.004159060665746752,17.0,0.0036499764705881527,2.5641885868833065,10.0,0.4617010206618638,0.001863138824859677,0.004984133333333141,0.0008525868195486152,0,0.0006608333333333327,0.0008411927387879197,6.610416666668061e-05
SN 001,F01,2,1.2095671335833331,1.2364614486683334,0.0079064148020401,1.2372937350784445,0.003393180467371255,-0.00039038839802379505,0.003061692978222341,-8.440674501377165e-05,0.014148839316666884,-0.012861251829999976,0.0034780087031441496,2.4733013555555684e-05,0.011745198563333226,-0.013592274986667041,0.0036923545604906176,9.0,0.009597863091111028,4.6578060448765815,12.0,0.9027099987674471,0.005820818649941464,0.021190990871555737,0.0029335715762384695,1,0.006123385956444682,0.005089770701056882,-0.0007807767960475901
SN 006,F01,113,1.4990292867,1.5067050933816666,0.007358343732858488,1.5179236263684444,0.004541693955434364,-0.0009726111093809553,-0.008252860175111065,3.72789451239677e-05,0.005532582600000113,-0.004399363199999895,0.001853841758368448,-2.4320814361117326e-05,0.005849456786667373,-0.005676396683333529,0.002302477450157941,15.0,0.005146984524666642,4.281434740410928,9.0,0.9684943938601398,0.006809825388762425,0.020126436021555616,0.0015098433035474967,1,-0.01650572035022213,0.006812540933151546,-0.0019452222187619106
SN 036,N01,97,2.8112981160466664,2.820422236123333,0.0016646064123809715,2.82024388631,0.0011316355808296806,7.65337262619086e-05,0.001661631266666408,1.8306343360880663e-05,0.006834157310000144,-0.005833943686667009,0.0017990028654717594,1.259909736111379e-05,0.00977274576666698,-0.006817118329999872,0.002655367856321128,27.0,0.002331467616666747,2.2801625573394606,47.0,0.41828210998804005,0.000509345673533589,0.002173512776666442,0.0010022866198747013,0,0.001661631266666408,0.0011316355808296806,7.65337262619086e-05
SN 048,N01,351,2.7135019666666667,2.7267503,0.0039489715726934525,2.7262219266666667,0.001541214663479093,5.817380952388706e-06,0.0008507066666663121,-0.0002192537190082662,0.015382133333333048,-0.02306773333333334,0.004242522077535596,0.0001832727777777728,0.022951000000000388,-0.021551999999999794,0.005919596403733854,21.0,0.006032160317460223,2.4735873152608527,47.0,0.3050082214065476,0.000923049719354679,0.004701686666666927,0.0013190880664338375,0,0.0008507066666663121,0.001541214663479093,5.817380952388706e-06
SN 055,N01,530,3.147301737466667,3.1659230550116666,0.00370696555423464,3.1648251173215556,0.008201423568588797,-0.000350844973571407,-0.015152926974888903,-0.00016616947393938934,0.013468933106666636,-0.02336908975999963,0.004253196055039131,5.3564707416660824e-05,0.025739542639999335,-0.025661722823333122,0.006376228005499848,24.0,0.0063720279273611164,2.378251735204957,55.0,0.2891443419712903,0.00047541067822526615,0.0026541646319997447,0.0009712658517092422,0,-0.015152926974888903,0.008201423568588797,-0.000350844973571407
SN 020,N01,269,3.048535664873333,3.0513223012266666,0.0009480210219145243,3.050789879691555,0.001177828911395324,-9.138833901190603e-05,0.0010505845817778692,1.2627383581262845e-05,0.004375203453333754,-0.003532409670000014,0.0012959229685768339,6.985134555551979e-06,0.006318155926666513,-0.007561238610000132,0.002374047293234984,38.0,0.0014675608851753591,1.9457763491243352,61.0,0.06772236679012777,0.00042201186091590315,0.0014358181422222671,0.00023073119863964664,0,0.0010505845817778692,0.001177828911395324,-9.138833901190603e-05
SN 034,N01,62,4.269033813473333,4.277858225501667,0.002551647053038565,4.277933824326222,0.001826551357798516,4.493350072621384e-05,-0.0014740668395560874,1.5637106170792477e-05,0.009744771319999401,-0.010918172199999354,0.00345378502681398,-7.01565212777829e-05,0.017363993323331606,-0.01623280842999897,0.0057877219793448535,37.0,0.0041478200000899705,1.8247885129027375,60.0,0.08440102260451499,0.00045901848061996955,0.0027383083762222427,0.0009929097555450592,0,-0.0014740668395560874,0.001826551357798516,4.493350072621384e-05
SN 057,N01,568,2.81800435384,2.822075144448333,0.0011390993795516635,2.821587778725111,0.0014727136234322037,-6.111962449999295e-05,-0.001025288898444554,2.1141619724515967e-05,0.0041638692233330055,-0.003533935546667255,0.0014448218245671036,-2.646340261110991e-05,0.007286834716667467,-0.005927022303333196,0.002297577525983827,33.0,0.0019549360178787857,2.1823638851421574,60.0,0.1518294905081859,0.0003538483324208015,0.0012107510039998104,0.00024550203720892126,0,-0.001025288898444554,0.0014727136234322037,-6.111962449999295e-05
SN 014,F02,138,3.2216809590633333,3.2347648620600005,0.003486692309574674,3.2352247789155557,0.008580930952979144,-0.0002578580947619107,-0.006612514918888923,-5.106439931129168e-05,0.02122421264666663,-0.01742782592666625,0.004051064183447594,-9.82369316944435e-05,0.02196502685333268,-0.033920033773333635,0.005451205885125289,20.0,0.006617113749833359,2.4223657216767025,41.0,0.32234915404320164,0.0007105315814874142,0.0030600992835556617,0.001692441072152693,2,-0.01983754475666677,0.017161861905958288,-0.0007735742842857321
SN 033,N01,413,2.376654033333333,2.3915194,0.003941713700776422,2.391292833333333,0.0009958455959402607,-2.1332023809523497e-05,0.00016580000000043782,-0.00012238980716253523,0.02969920000000048,-0.031417600000000157,0.005175303109609232,-2.4002777777776264e-05,0.031242133333333033,-0.04653853333333391,0.008119221422143027,21.0,0.005610787301587351,2.15790337503586,53.0,0.09496589086264909,0.0006102853278744623,0.0026445688888889762,0.0019406571743673673,0,0.00016580000000043782,0.0009958455959402607,-2.1332023809523497e-05
SN 036,N01,108,2.8119951883933334,2.8177997589099997,0.0012762368331819926,2.817944081622889,0.0014393897764723462,-1.59527006666644e-05,-0.0008893330895558549,4.181454661156912e-05,0.004669952393333343,-0.006531270343332896,0.00165021891951287,-5.109151205555662e-05,0.008267466223332853,-0.009179433183332808,0.002671711259913131,29.0,0.0023703914949425166,2.3504290326285813,54.0,0.09432763877882544,0.0003478803736662179,0.0014136081268891765,0.0003356049546316403,0,-0.0008893330895558549,0.0014393897764723462,-1.59527006666644e-05
SN 049,N01,365,1.7807926,1.7831649666666667,0.0008404867724092257,1.7839096155555556,0.0005937175431868344,-2.7071190476203795e-05,0.00018195111111118933,2.0982093663912225e-05,0.003011299999999828,-0.0016914333333331033,0.0008213245329957919,-9.379722222222868e-06,0.004677799999999621,-0.003068933333333579,0.0012888257219410145,30.0,0.00122682555555557,2.275313917443988,39.0,0.5164972233500605,0.0005768279586763668,0.0017853466666666318,0.00015350404705733307,0,0.00018195111111118933,0.0005937175431868344,-2.7071190476203795e-05
SN 033,N01,43,2.384144592283333,2.3862205505349996,0.0007667033469298635,2.3859463331417774,0.0006292171784329484,2.9776436988103246e-05,0.00043977525488880786,-6.628956033060597e-06,0.0024564107266669133,-0.0030530293766672933,0.0010662031389923336,3.888871944438913e-06,0.00449498494333378,-0.00444437662333419,0.0018066172568343307,34.0,0.0013600517720588248,1.9253835484442936,56.0,0.03249808564856618,0.0003190795680328783,0.001163092719555614,0.0001063401806051278,0,0.00043977525488880786,0.0006292171784329484,2.9776436988103246e-05
SN 033,N01,48,2.3853009541800003,2.3868582407616667,0.0006815144979634932,2.386569976805111,0.000542792657636216,-2.2797357143008616e-06,4.170735822217608e-05,-1.967248815430023e-06,0.0023358662933334884,-0.0022740681966668674,0.0009144866226010611,7.078382777840157e-07,0.0041163126633327884,-0.003274281823333336,0.0015501159398480927,36.0,0.001142374674351755,2.1096804776800813,50.0,0.10653179233183475,0.00035551380030633765,0.0011365254722224272,8.625034872087849e-05,0,4.170735822217608e-05,0.000542792657636216,-2.2797357143008616e-06
SN 054,F06,7,0.0080065894099999,0.3665855725583333,0.676933154969381,0.009983946501555515,6.036210139497085e-05,3.807336285714675e-06,0.00012774624177778506,-0.022696562220578507,0.19476699829,-0.6364593505833334,0.09444952527800655,0.0001626050008333287,0.29324798584333334,-0.34076894124000034,0.059464242070277486,2.0,0.3758786042533334,6.858331274840842,3.0,0.9908662812265029,0.4086768318060244,1.9706491666904444,0.20902347330507348,3,0.0005109849671111402,0.00015090525348742713,1.52293451428587e-05
SN 058,F03,128,3.280666666666667,3.2888333333333333,0.0033299852218327294,3.287511111111111,0.0013793641660681164,-0.00013928571428570053,-0.00017777777777716608,-8.264462809916446e-06,0.005666666666666487,-0.003666666666666707,0.0018259765575537928,3.055555555556699e-05,0.00833333333333286,-0.008666666666667044,0.0026687652223479842,21.0,0.0035079365079365658,2.9834046672282266,20.0,0.8506274551230925,0.002303063978338387,0.008977777777777973,0.0008855150270803051,3,-0.0007111111111086643,0.0034484104151702912,-0.0005571428571428021
SN 040,N01,194,3.0777025858533333,3.087872695921667,0.0036579466551678224,3.0874731953926666,0.0006866648353482374,2.183096746429326e-05,0.0004057312006664482,7.652513911841782e-06,0.012522888183333247,-0.016272989910000035,0.005743839780873354,4.405975333328834e-06,0.026906840009999655,-0.02265853881666713,0.0094452299077289,33.0,0.007506268434040523,1.7396268879515309,64.0,-0.223028458109993,0.000693153378643395,0.0029762946233331533,0.0016579657364796186,0,0.0004057312006664482,0.0006866648353482374,2.183096746429326e-05
SN 033,N01,337,2.381537366666667,2.3921948666666664,0.0033261600632460116,2.3919677066666667,0.0009290760434281478,6.19736904761898e-05,0.001718959999999825,6.724793388429435e-05,0.013228866666666672,-0.0135510666666665,0.003276979084978541,-8.034138888888265e-05,0.012948366666666988,-0.017437533333332755,0.00465068551149551,23.0,0.004954288405797051,2.0406228864157248,43.0,0.5097102369747276,0.000985350690909175,0.003724855555556239,0.0018012879889337016,0,0.001718959999999825,0.0009290760434281478,6.19736904761898e-05
SN 049,N01,420,1.6516316666666666,1.6637159166666666,0.00878641539333026,1.6673871,0.0058576771386352235,0.0012400855952380844,0.006479033333333106,0.00011334710743801588,0.006484466666666577,-0.009545400000000148,0.002290697387493138,3.814166666666156e-05,0.004583233333333325,-0.004733800000000343,0.0018961564453771544,9.0,0.00893917777777764,5.619422211219395,7.0,0.966109928639675,0.007540721821835413,0.024450937777777737,0.0022778273736187835,0,0.006479033333333106,0.0058576771386352235,0.0012400855952380844
SN 028,F03,81,3.348194376626666,3.3549605051649998,0.0026731719991861134,3.354108903671778,0.0016327510946697937,2.04267954762979e-06,0.0022117953815552482,3.3815242038566355e-05,0.005592854816666382,-0.0054954528799995295,0.0017522152891639847,2.8635660777776018e-05,0.006198883056666826,-0.011088307696665911,0.002665465672206673,23.0,0.003127487845942006,2.7970041551121274,33.0,0.7858904153814192,0.001792663685533091,0.00724361843511101,0.0006987759036050081,3,0.008847181526220993,0.004081877736674485,8.17071819051916e-06
SN 035,N01,80,2.7639849344866665,2.767863464353333,0.0019980093769986313,2.7683253478993333,0.0013998835250133037,3.432319276192348e-05,-0.0003011576326668042,1.2391986280988036e-05,0.007194264729999844,-0.004858652749999859,0.0019929835326209875,-6.788041833335109e-06,0.0062141418466663545,-0.012052917479999703,0.002921671470750694,26.0,0.003350517077179414,2.1723027739017997,37.0,0.5055212489931796,0.0007799587745274221,0.003761817084444452,0.000677086999067896,0,-0.0003011576326668042,0.0013998835250133037,3.432319276192348e-05
SN 029,F03,115,2.2213752746566664,2.231906127928333,0.00573227337800208,2.2349549357077776,0.0022576498007724423,-0.00017853146501192025,-0.0006363932277775319,6.801720823691726e-05,0.0073796590166668175,-0.007240804033333159,0.002376458571479744,9.91821288888565e-06,0.008375040686666946,-0.008494059243333574,0.0029484437482096898,14.0,0.006687691098571464,4.748782400881895,17.0,0.9143319051904227,0.004108728591457386,0.014511193169555625,0.0013918285660888905,3,-0.0025455729111101277,0.0056441245019311055,-0.000714125860047681
SN 026,F03,91,2.7926862080866663,2.807765070595,0.0046485394961752425,2.810499911836222,0.0012076429623320622,-0.00014029094148808912,0.00013342963377782624,0.00014832341639118716,0.005461374919999873,-0.005198669433333691,0.001605722272644177,-1.0036892361113085e-05,0.006909942623333887,-0.005280558266667068,0.002183308491413789,14.0,0.0040582202728571505,4.021197340919497,11.0,0.9389362107935224,0.003402473071332166,0.01355266994866744,0.0006061023418227803,3,0.000533718535111305,0.0030191074058301555,-0.0005611637659523565
